date,open,high,low,close,adj_close,volume,daily_return,sma_20,sma_50,sma_200,vol_30d_ann,drawdown,weekday,month,month_lbl,year,vol_ma20,vol_spike,extreme_ret
2015-12-16,105.3700027,107.0899963,104.1900024,106.7900009,106.3836212,22680500,0.021425079902092747,105.25443648999999,102.6158151224,90.05474758105,0.2883795701766556,-0.020365135609195062,Wednesday,12,Dec,2015,21022470.0,False,False
2015-12-17,107.4899979,107.75,106.1299973,106.2200012,105.8157959,21675700,-0.005337525585188407,105.177231595,102.89116348059999,90.1793217464,0.2868235486685283,-0.025593961762023665,Thursday,12,Dec,2015,20914430.0,False,False
2015-12-18,106.0800018,106.5899963,103.9700012,104.0400009,103.6440887,35994200,-0.020523468935132794,105.06665381999998,103.12168304139999,90.29901454860001,0.2587840589080224,-0.04559215381800652,Friday,12,Dec,2015,21438110.0,False,False
2015-12-21,104.9100037,105.1500015,103.5999985,104.7699966,104.3713074,16138800,0.007016499533369025,104.93963927999998,103.3514056372,90.42518260905001,0.2564201365468836,-0.038895551610626855,Monday,12,Dec,2015,21138570.0,False,False
2015-12-22,105.2200012,105.6600037,104.8099976,105.5100021,105.10849,14597100,0.007063077184371824,104.867913055,103.5755493142,90.56445060685,0.25688560373981983,-0.032107196709409536,Tuesday,12,Dec,2015,20873565.0,False,False
2015-12-23,105.8899994,106.1100006,103.8600006,104.6299973,104.2318344,19599700,-0.008340483247357144,104.812623975,103.78494918580002,90.6992357249,0.25464728238863404,-0.040179890420492304,Wednesday,12,Dec,2015,20674685.0,False,False
2015-12-24,104.7399979,105.3199997,104.5,105.0199966,104.6203613,6501800,0.0037275262614009375,104.79319839,104.0031156892,90.82918929990001,0.2528821283241025,-0.036602135755813836,Thursday,12,Dec,2015,20242235.0,False,False
2015-12-28,105.0199966,105.9800034,104.5299988,105.9300003,105.526886,13069700,0.008664897432351104,104.817106625,104.2017568944,90.96805873815,0.2532568784941092,-0.028254392075591994,Monday,12,Dec,2015,20600065.0,False,False
2015-12-29,106.4199982,107.7399979,106.25,107.2600021,106.8518372,17179900,0.012555579437831588,104.96753196499999,104.3954171736,91.11345340695001,0.2300050713619535,-0.01605356290193316,Tuesday,12,Dec,2015,20439900.0,False,False
2015-12-30,107.0,107.25,106.0599976,106.2200012,105.8157959,13115000,-0.009696055090384625,104.92270317,104.54982742139998,91.24724239314999,0.2321442647453102,-0.025593961762023665,Wednesday,12,Dec,2015,19956555.0,False,False
2015-12-31,106.0,106.1699982,104.6200027,104.6600037,104.2617264,18391100,-0.01468655493995108,104.852471545,104.7024443042,91.3655404279,0.2344688594605937,-0.03990462957642571,Thursday,12,Dec,2015,19654655.0,False,False
2016-01-04,101.9499969,102.2399979,99.75,102.2200012,101.8310089,37912400,-0.02331361261633591,104.744882205,104.80425536960001,91.4625199124,0.23130643369501283,-0.06228792111721837,Monday,1,Jan,2016,20388450.0,False,False
2016-01-05,102.8899994,103.7099991,101.6699982,102.7300034,102.3390808,23258200,0.0049893633136732785,104.57303886500002,104.865222624,91.55680973015,0.22903288227348356,-0.05760933487205233,Tuesday,1,Jan,2016,20490125.0,False,False
2016-01-06,101.1299973,103.7699966,100.9000015,102.9700012,102.5781708,25096200,0.002336253151103085,104.44154167500001,104.880763396,91.64915702795001,0.22690488455888244,-0.05540767171107708,Wednesday,1,Jan,2016,20971190.0,False,False
2016-01-07,100.5,101.4300003,97.30000305,97.91999817,97.54737854,45172900,-0.04904349746895664,104.014672472,104.7642086788,91.71196712469998,0.2658333656843139,-0.10173378317271065,Thursday,1,Jan,2016,22209745.0,True,False
2016-01-08,99.87999725,100.5,97.02999878,97.33000183,96.95962524,35402300,-0.006025311072393347,103.65255584899998,104.6372935476,91.78374298069998,0.26480135181754527,-0.10714611655491701,Friday,1,Jan,2016,22803995.0,False,False
2016-01-11,97.91000366,98.59999847,95.38999939,97.51000214,97.1389389,29932400,0.001849364202431314,103.25856094400001,104.5040028376,91.85596710175,0.26511179437115645,-0.10549490454487187,Monday,1,Jan,2016,23427900.0,False,False
2016-01-12,99.0,99.95999908,97.55000305,99.37000275,98.99185944,28395400,0.01907495141477189,103.121584321,104.3942222584,91.9360113141,0.27229024675857094,-0.08843226330879939,Tuesday,1,Jan,2016,23526285.0,False,False
2016-01-13,100.5800018,100.5800018,95.20999908,95.44000244,95.07681274,33410600,-0.039549178307666355,102.66233863800001,104.2641192612,91.9969784543,0.29234639718882866,-0.12448401826671551,Wednesday,1,Jan,2016,23964410.0,False,False
2016-01-14,95.84999847,98.87000275,92.44999695,98.37000275,97.9956665,48658600,0.03069995381504831,102.35451431300001,104.16569534119999,92.0774211499,0.2952427745787065,-0.09760571806316698,Thursday,1,Jan,2016,25309125.0,False,False
2016-01-15,93.98000336,96.37999725,93.54000092,94.97000122,94.60860443,46132800,-0.034563386228920634,101.7657634745,104.0140743998,92.14366809815002,0.3088506165522088,-0.1287955201605192,Friday,1,Jan,2016,26481740.0,False,False
2016-01-19,96.52999878,97.41999817,93.91999817,95.26000214,94.89749908,30998300,0.003053576910266642,101.2198486335,103.84113494740001,92.21190746275,0.3071025846247285,-0.12613523027676043,Tuesday,1,Jan,2016,26947870.0,False,False
2016-01-20,92.83000183,95.0,89.37000275,94.34999847,93.99095917,59051400,-0.009552832464381211,100.73719215700001,103.55403182879999,92.27123084990001,0.30163027324513414,-0.1344831140184516,Wednesday,1,Jan,2016,28100730.0,True,False
2016-01-21,94.91000366,95.98999786,92.62000275,94.16000366,93.80168152,30518900,-0.0020137857052575647,100.208710863,103.2962165832,92.3302055737,0.30163089798631904,-0.13622607955110033,Thursday,1,Jan,2016,28819735.0,False,False
2016-01-22,96.41000366,98.06999969,95.48999786,97.94000244,97.56729126,30495400,0.04014437352274025,99.831650926,103.1258671564,92.40820758784999,0.325733092697423,-0.1015504166493979,Friday,1,Jan,2016,29614650.0,False,False
2016-01-25,98.72000122,99.48000336,96.93000031,97.01000214,96.64083862,32482000,-0.009495524863257443,99.452101137,102.90869659280001,92.4821252438,0.32326277890010263,-0.1100816670064868,Monday,1,Jan,2016,30258765.0,False,False
2016-01-26,97.76000214,97.87999725,95.66000366,97.33999634,96.9695816,26877100,0.0034016983367937126,99.069562152,102.6761846908,92.55833412135,0.32230697520697255,-0.10705443329326059,Tuesday,1,Jan,2016,31277530.0,False,False
2016-01-27,97.79000092,97.84999847,94.23000336,94.44999695,94.09057617,58699400,-0.029689778820289225,98.4977466605,102.40581741220001,92.61531642874999,0.3210835161435904,-0.13356578966734156,Wednesday,1,Jan,2016,33559015.0,False,False
2016-01-28,107.1999969,110.3399963,104.8099976,109.1100006,108.6948013,107475300,0.15521453608290714,98.58989486549999,102.5086250282,92.74277957860001,0.5546009596249198,0.0,Thursday,1,Jan,2016,38073785.0,True,True
2016-01-29,108.9899979,112.8399963,108.8399963,112.2099991,111.7829895,62739500,0.028411553846779958,98.88825454549999,102.67140304419999,92.8897182459,0.5597677847196602,0.0,Friday,1,Jan,2016,40555010.0,False,False
2016-02-01,112.2699966,115.7200012,112.0100021,115.0899963,114.6520309,46132700,0.02566617168527241,99.4077697705,102.8698449682,93.0529944984,0.5611190036570238,0.0,Monday,2,Feb,2016,41942090.0,False,False
2016-02-02,114.8000031,117.5899963,113.1999969,114.6100006,114.1738663,59778600,-0.004170572437718567,100.02491264049999,103.0061244182,93.22150085384999,0.560977276885252,-0.004170572437718567,Tuesday,2,Feb,2016,43035400.0,False,False
2016-02-03,115.2699966,115.3399963,109.75,112.6900024,112.2611771,56919300,-0.016752425594262266,100.5210174555,103.13423507619999,93.36893768265001,0.5597019501664419,-0.020853130827532484,Wednesday,2,Feb,2016,44718455.0,False,False
2016-02-04,111.8000031,111.9400024,109.25,110.4899979,110.0695419,38890200,-0.019522645821250628,100.89558601050001,103.19739395020001,93.50277641235002,0.5634157725353051,-0.03996866836137303,Thursday,2,Feb,2016,45408155.0,False,False
2016-02-05,109.5100021,109.5800018,103.1800003,104.0699997,103.6739655,76894700,-0.058104869790504776,101.20191535849999,103.1400129702,93.5996065136,0.589720857320669,-0.09575116388104044,Friday,2,Feb,2016,46994245.0,False,True
2016-02-08,100.4100037,102.6800003,97.45999908,99.75,99.37041473,71229700,-0.04151042886461209,101.322454833,103.02066894479998,93.68597660025002,0.601599574342185,-0.13328692086866478,Monday,2,Feb,2016,48785615.0,False,False
2016-02-09,97.13999939,102.4000015,96.81999969,99.54000092,99.16121674,62709000,-0.002105234144070045,101.42356872500001,102.9037158196,93.77568397485,0.6014446710883544,-0.13511155483596404,Tuesday,2,Feb,2016,50424445.0,False,False
2016-02-10,101.5500031,103.25,100.2399979,101.0,100.6156464,45179400,0.014667323655512376,101.504758073,102.8150543216,93.8707706831,0.6025442242192255,-0.1224259560848302,Wednesday,2,Feb,2016,51263645.0,False,False
2016-02-11,99.59999847,105.1100006,98.87999725,101.9100037,101.5221863,43670600,0.009009929692207486,101.827026751,102.7686314396,93.97651672355,0.6019422703314302,-0.11451907564944841,Thursday,2,Feb,2016,51776645.0,False,False
2016-02-12,103.7399979,104.2399979,101.0899963,102.0100021,101.6218185,36176800,0.0009813835145904282,102.008334351,102.6668203736,94.08380687685002,0.6014036593894542,-0.11365007926780646,Friday,2,Feb,2016,51152555.0,False,False
2016-02-16,103.8000031,103.9300003,100.2399979,101.6100006,101.2233353,45687200,-0.003921236658444571,102.3390708945,102.57795990159998,94.19757232655,0.6000337970715259,-0.11712566706919103,Tuesday,2,Feb,2016,51130275.0,False,False
2016-02-17,102.0199966,105.7200012,100.4000015,105.1999969,104.7996674,44073400,0.03533110314336785,102.8341793105,102.5942973356,94.32812362680001,0.6045681167389736,-0.0859327429497806,Wednesday,2,Feb,2016,51784030.0,False,False
2016-02-18,105.8000031,106.0,103.0299988,103.4700012,103.0762558,29593500,-0.016444819365905805,103.288444142,102.5403034996,94.45095443734999,0.6067200860851474,-0.10096441388026034,Thursday,2,Feb,2016,50311135.0,False,False
2016-02-19,102.5500031,105.0199966,102.0599976,104.5699997,104.1720734,32404500,0.01063113509018243,103.80696373600001,102.51958267559999,94.58549057035002,0.6073651824125847,-0.09140664511334007,Friday,2,Feb,2016,50405415.0,False,False
2016-02-22,105.4899979,108.25,105.3399963,107.1600037,106.7522125,35709700,0.0247680497832925,104.266209798,102.53293167360002,94.7302376558,0.591792934834524,-0.06890255966673853,Monday,2,Feb,2016,50666130.0,False,False
2016-02-23,106.8499985,107.4700012,105.1200027,105.4599991,105.0586853,25319300,-0.015864094620053004,104.68710213199999,102.5500662256,94.86487339034998,0.5938739840758842,-0.0836735775606745,Tuesday,2,Feb,2016,50307995.0,False,False
2016-02-24,104.2099991,106.9499969,102.7399979,106.8799973,106.4732742,34412400,0.013464749686906696,105.16228676200001,102.5791549696,95.0061835861,0.5945775322316119,-0.07133547165103027,Wednesday,2,Feb,2016,50684760.0,False,False
2016-02-25,107.1100006,108.0699997,105.6100006,108.0699997,107.6587524,29906300,0.01113404475355173,105.84069557349999,102.6977021796,95.15591163609999,0.593238118532428,-0.060995679231356736,Thursday,2,Feb,2016,49245105.0,False,False
2016-02-26,108.6999969,109.4499969,107.1600037,107.9199982,107.5093155,26686200,-0.001388060855886275,105.78142128350001,102.7626539616,95.30763202645,0.5793535141086836,-0.0622990743725238,Friday,2,Feb,2016,45205650.0,False,False
2016-02-29,107.5999985,108.9100037,106.75,106.9199982,106.5131226,32779000,-0.009266107735566353,105.5179279385,102.8098733536,95.44949012754999,0.5753431088295805,-0.07098791217312839,Monday,2,Feb,2016,43707625.0,False,False
2016-03-01,107.8300018,109.8199997,107.5999985,109.8199997,109.4020996,26817300,0.027123202563962723,105.2554313735,102.8702429216,95.59119884485,0.567716144817109,-0.045790129130630186,Tuesday,3,Mar,2016,42741855.0,False,False
2016-03-02,109.6800003,110.5500031,108.7699966,109.9499969,109.531601,25670200,0.0011837195124544397,105.0233181085,102.94455902360001,95.73828701034999,0.567810304772181,-0.04466061228750551,Wednesday,3,Mar,2016,41036435.0,False,False
2016-03-03,110.25,110.3000031,108.5400009,109.5800018,109.1630096,21353100,-0.0033651603430867594,104.86840973349999,103.05493744160002,95.88124099724999,0.5666785378408421,-0.047875482509224354,Thursday,3,Mar,2016,39258125.0,False,False
2016-03-04,110.0500031,110.0500031,107.9300003,108.3899994,107.9775391,24938900,-0.010859635551858204,104.76380959349999,103.1270620756,96.01951282515,0.5682868044492191,-0.058215207769163,Friday,3,Mar,2016,38560560.0,False,False
2016-03-07,108.0699997,108.0699997,104.7200012,105.7300034,105.327652,31436400,-0.02454109551011241,104.8464939185,103.13144531559999,96.14493366265,0.5647241118462922,-0.08132763830527134,Monday,3,Mar,2016,36287645.0,False,False
2016-03-08,104.7799988,107.3700027,104.4000015,105.9300003,105.526886,25617000,0.0018915640500558606,105.15431748200001,103.1573463476,96.27169940980001,0.5634743593193001,-0.07958991069210963,Tuesday,3,Mar,2016,34007010.0,False,False
2016-03-09,106.6999969,107.5100021,105.4899979,107.5100021,107.1008835,20493300,0.014915606436069595,105.55130082000001,103.2069567916,96.40603622474998,0.5644420051014605,-0.06586143604020545,Wednesday,3,Mar,2016,31896225.0,False,False
2016-03-10,107.9100037,108.6600037,105.7699966,107.3199997,106.9115982,24854300,-0.001767355168456608,105.86609840999999,103.2346510356,96.54545356785,0.5557387462960239,-0.06751239065927439,Thursday,3,Mar,2016,30879970.0,False,False
2016-03-11,108.4800034,109.4199982,107.9199982,109.4100037,108.9936523,20697600,0.019474539105711397,106.23967171,103.27748733760001,96.68920440684998,0.32991535167421926,-0.04935262424557718,Friday,3,Mar,2016,29731320.0,False,False
2016-03-14,109.2799988,110.3300018,108.7699966,109.8899994,109.4718246,17249400,0.004387157324390545,106.632172015,103.3506079116,96.83733852375,0.3193055192618081,-0.04518198464812362,Monday,3,Mar,2016,28784950.0,False,False
2016-03-15,109.1100006,110.8300018,108.8399963,110.6699982,110.2488556,17618500,0.007097999899418728,107.08344803,103.4703504956,96.99413955680001,0.3104975992491364,-0.03840468647119277,Tuesday,3,Mar,2016,27381515.0,False,False
2016-03-16,110.4899979,112.5,110.0999985,112.1800003,111.7531128,24744800,0.013644197863220242,107.4311203,103.66879257359999,97.15298278805,0.313256042879441,-0.02528448974906039,Wednesday,3,Mar,2016,26415085.0,False,False
2016-03-17,112.1500015,112.6900024,110.7300034,111.0199966,110.5975189,24241200,-0.010340596973509975,107.807183455,103.8339613356,97.3053009032,0.31091197160510514,-0.035363630004394464,Thursday,3,Mar,2016,26147470.0,False,False
2016-03-18,111.5599976,112.4199982,110.2699966,111.4499969,111.0258865,36256900,0.0038732116620745494,108.14987411,104.0029156496,97.44979892700002,0.30569941848781446,-0.031627389166466124,Friday,3,Mar,2016,26340090.0,False,False
2016-03-21,111.6600037,112.3700027,111.0299988,111.8499985,111.4243546,18448000,0.003588965713865244,108.383481215,104.2804551708,97.5982318496,0.25023959222120895,-0.028151933067938395,Monday,3,Mar,2016,25477005.0,False,False
2016-03-22,111.3600006,112.8799973,111.1699982,112.25,111.8228455,19001100,0.003576335725080426,108.721689225,104.57771957599999,97.7482089616,0.21257755366645284,-0.02467627810681894,Tuesday,3,Mar,2016,25161095.0,False,False
2016-03-23,112.0100021,113.1900024,112.0,112.5400009,112.1117477,18562000,0.0025835704565395634,109.00361289999998,104.87717575199999,97.90695259085,0.2118348232738122,-0.022156460553373503,Wednesday,3,Mar,2016,24368575.0,False,False
2016-03-24,112.1299973,113.0899963,111.6800003,113.0500031,112.6198044,17839100,0.004531699045130511,109.25166550000002,105.14973465119999,98.0682365036,0.20950079711083422,-0.01772516791937606,Thursday,3,Mar,2016,23765215.0,False,False
2016-03-28,113.3199997,114.5899963,112.9499969,113.6900024,113.2573624,21351800,0.005661153501346217,109.539067845,105.51334564439999,98.22528656025001,0.20900801700742352,-0.012164359314458473,Monday,3,Mar,2016,23498495.0,False,False
2016-03-29,113.8300018,116.3199997,113.6399994,116.1399994,115.6980438,29825300,0.021549869679818645,109.99831390499999,105.8673931904,98.3961837388,0.21506588040032015,0.0,Tuesday,3,Mar,2016,23350810.0,False,False
2016-03-30,116.7300034,116.9899979,114.3600006,114.6999969,114.2635117,33235200,-0.012398931329208884,110.24138450999999,106.2604913358,98.5614025882,0.21928585040261556,-0.012398931329208884,Wednesday,3,Mar,2016,23671705.0,False,False
2016-03-31,114.6999969,115.0100021,113.7699966,114.0999985,113.665802,21207500,-0.005230976110460306,110.44809455999999,106.63585739419999,98.72771724729999,0.19979540895033163,-0.017565048926090787,Thursday,3,Mar,2016,23448570.0,False,False
2016-04-01,113.75,116.1699982,113.3499985,116.0599976,115.6183472,24760500,0.01717794768210057,110.77086144,107.0684051548,98.90205131575,0.19538760866428992,-0.0006888327354761525,Friday,4,Apr,2016,23618940.0,False,False
2016-04-04,114.0699997,114.5500031,111.6100006,112.5500031,112.1216965,48487900,-0.030243043467412578,110.97806931,107.43480545439999,99.05526599939999,0.21779400057941095,-0.030911043804527916,Monday,4,Apr,2016,24796390.0,False,False
2016-04-05,112.1100006,113.3199997,111.9000015,112.2200012,111.7929535,22962400,-0.002932019495441751,111.30133438500002,107.71931869919999,99.20125824035,0.20780120249748665,-0.03375243151691043,Tuesday,4,Apr,2016,24372690.0,False,False
2016-04-06,112.4700012,113.8099976,112.4199982,113.7099991,113.2772903,20814600,0.013277552417469751,111.68885460000001,108.05204773279998,99.3566645817,0.2036144384636291,-0.020923028778123465,Wednesday,4,Apr,2016,24132570.0,False,False
2016-04-07,113.7900009,114.8899994,113.0699997,113.6399994,113.20755,20714500,-0.0006156600304907389,111.99418792499998,108.3768071008,99.50061466235,0.20115645457842282,-0.021525807336078673,Thursday,4,Apr,2016,24143630.0,False,False
2016-04-08,114.25,114.3300018,109.9000015,110.6299973,110.2090073,48497800,-0.026487126521155147,112.15905837999999,108.69917572339999,99.61393180885,0.21555028025776043,-0.047442777074853115,Friday,4,Apr,2016,25325805.0,False,False
2016-04-11,110.6999969,110.9100037,108.7699966,108.9899979,108.5752487,39762300,-0.014824183975750138,112.1381382,108.69678467139998,99.7141987994,0.220240030420872,-0.06156366059492524,Monday,4,Apr,2016,26279040.0,False,False
2016-04-12,109.3399963,111.1600037,108.9899979,110.6100006,110.1890793,26248100,0.014863706225155537,112.17400093500001,108.6649064674,99.8269181827,0.2221118272661965,-0.04761501853499783,Tuesday,4,Apr,2016,26728975.0,False,False
2016-04-13,112.2300034,112.6500015,106.5199966,110.5100021,110.0894699,88227400,-0.0009039861357659218,112.16603165,108.5736552474,99.9389900973,0.20812969828764277,-0.048475961354153774,Wednesday,4,Apr,2016,30259420.0,True,False
2016-04-14,110.6200027,112.0400009,110.2600021,110.8399963,110.4182053,28473300,0.0029860748743599785,112.09928627500001,108.49854202739999,100.06371360825,0.20826228920891535,-0.04563463933000389,Thursday,4,Apr,2016,30445845.0,False,False
2016-04-15,110.7900009,110.9700012,109.1999969,109.6399994,109.2227783,20922800,-0.010826357816196008,112.030549245,108.43777405140001,100.18260948215,0.21052994975498832,-0.05596694021200033,Friday,4,Apr,2016,30279925.0,False,False
2016-04-18,109.7399979,110.8099976,109.1999969,110.4499969,110.029686,21167200,0.007387723628341281,111.98073922,108.4369769334,100.29986152695001,0.20890911738443288,-0.04899268487026909,Monday,4,Apr,2016,29525440.0,False,False
2016-04-19,111.0999985,112.4499969,109.1600037,112.2900009,111.8626938,30210500,0.01665921140591098,112.00265617999999,108.60075149939999,100.42438583425,0.1995488378541881,-0.03314965295895511,Tuesday,4,Apr,2016,30113565.0,False,False
2016-04-20,112.4300003,113.2699966,111.5599976,112.4199982,111.9921875,21027900,0.001157612923496476,112.01112327999999,108.85318695480001,100.54826255849999,0.19956636580093753,-0.03203041450213351,Wednesday,4,Apr,2016,30214905.0,False,False
2016-04-21,112.5500031,114.0400009,112.3099976,113.4400024,113.0083237,20875200,0.009073277544471514,112.05595208,109.13012909399998,100.67886367864999,0.19699804188257683,-0.023247757798304125,Thursday,4,Apr,2016,30330565.0,False,False
2016-04-22,111.2099991,111.75,109.0100021,110.5599976,110.1392822,38458200,-0.025387877689579508,111.93192597,109.32060181000001,100.80293975885,0.21209992238739098,-0.048045424256343394,Friday,4,Apr,2016,31361520.0,False,False
2016-04-25,109.8700027,110.6699982,109.0699997,110.0999985,109.6810226,21017900,-0.0041607280422242265,111.75310897999998,109.483778536,100.92357891115,0.2052376052492779,-0.05200624835456369,Monday,4,Apr,2016,31344825.0,False,False
2016-04-26,110.4899979,110.5,108.1500015,108.7600021,108.3461151,22521500,-0.012170815591939999,111.38551254500001,109.61826446799999,101.0272329333,0.20795840216211947,-0.06354410548815159,Tuesday,4,Apr,2016,30979635.0,False,False
2016-04-27,107.9400024,108.9400024,106.3099976,108.8899994,108.4756241,52213100,0.0011953266610480462,111.09611816500001,109.76331024400001,101.12082534825,0.20684399929975833,-0.06242473479054611,Wednesday,4,Apr,2016,31928530.0,False,False
2016-04-28,119.5800018,120.7900009,116.2300034,116.7300034,116.2857971,87110100,0.0719993368537808,111.22711792,109.993032838,101.25556068445002,0.29273030006088224,0.0,Thursday,4,Apr,2016,35223660.0,True,True
2016-04-29,116.8199997,117.8399963,115.8399963,117.5800018,117.1325684,37140600,0.007281811890336165,111.30282898,110.27415909000001,101.39413135575002,0.29099339354337184,0.0,Friday,4,Apr,2016,35842665.0,False,False
2016-05-02,117.8300018,118.7300034,116.5699997,118.5699997,118.1187897,28095200,0.008419701825645332,111.60268364000001,110.55309341600001,101.53220386564999,0.2915354054342987,0.0,Monday,5,May,2016,34823030.0,False,False
2016-05-03,117.5199966,118.1600037,117.0199966,117.4300003,116.9831238,24117500,-0.00961460833525618,111.86219215499997,110.75771164199999,101.6440764625,0.29350402564678585,-0.00961460833525618,Tuesday,5,May,2016,34880785.0,False,False
2016-05-04,116.6100006,118.3000031,116.5699997,118.0599976,117.610733,23448400,0.0053649550431991155,112.07886429,111.008752596,101.7444430166,0.29364456872120753,-0.004301235233533651,Wednesday,5,May,2016,35012475.0,False,False
2016-05-05,118.0400009,118.9800034,117.25,117.8099976,117.3616867,22056700,-0.002117547384046903,112.286571125,111.22652084599999,101.84117351585,0.2938579591349292,-0.0064096745481636574,Thursday,5,May,2016,35079585.0,False,False
2016-05-06,117.1600037,119.6399994,117.1100006,119.4899979,119.0352936,26395600,0.014260249209591569,112.72788544000002,111.45405166999998,101.95299636905001,0.29602048713349427,0.0,Friday,5,May,2016,33974475.0,False,False
2016-05-09,119.5400009,120.2799988,118.9000015,119.2399979,118.786232,21138100,-0.0020923340672132085,113.238434605,111.67959,102.07154346535,0.29604319052218914,-0.0020923340672132085,Monday,5,May,2016,33043265.0,False,False
2016-05-10,119.6200027,120.5,119.0,120.5,120.0414505,23220000,0.01056703692730987,113.731053165,111.950156558,102.1888453681,0.29133565145237617,0.0,Tuesday,5,May,2016,32891860.0,False,False
2016-05-11,120.4100037,121.0800018,119.4199982,119.5199966,119.0651779,22038400,-0.008132795762910261,114.179838565,112.143418124,102.31511303005,0.28983975055490296,-0.008132795762910261,Wednesday,5,May,2016,29582410.0,False,False
2016-05-12,119.9800034,120.8399963,118.9000015,120.2799988,119.8222809,22035500,0.006358727323583002,114.650042345,112.34923172199998,102.43958751745,0.28943628852734865,-0.0018257826699620283,Thursday,5,May,2016,29260520.0,False,False
2016-05-13,120.3799973,120.6399994,119.6800003,119.8099976,119.3540726,18124300,-0.003907522845360889,115.15660706000001,112.553052982,102.5532532891,0.2862092387362189,-0.005726171227829369,Friday,5,May,2016,29120595.0,False,False
2016-05-16,119.3799973,119.6100006,117.3499985,118.6699982,118.2184143,31247800,-0.009515036020647627,115.56604347499999,112.75787048600002,102.6701068886,0.2723831216463846,-0.015186722522983809,Monday,5,May,2016,29624625.0,False,False
2016-05-17,118.8199997,119.0100021,117.1999969,117.3499985,116.9034271,21328600,-0.01112337031236943,115.81808014,112.98938598800001,102.7863627631,0.274672265328185,-0.026141165296898805,Tuesday,5,May,2016,29180530.0,False,False
2016-05-18,116.8000031,118.2699966,116.7300034,117.6500015,117.2022934,21642300,0.0025565229986315163,116.07858543500001,113.222894136,102.90346542425,0.27247125167505176,-0.023651472788559724,Wednesday,5,May,2016,29211250.0,False,False
2016-05-19,117.0500031,117.4899979,115.8799973,116.8099976,116.3654861,20544100,-0.007139854312782634,116.24644355500001,113.408186188,103.0167825322,0.2735187549366168,-0.030622459031349303,Thursday,5,May,2016,29194695.0,False,False
2016-05-20,116.9599991,117.9899979,116.9499969,117.3499985,116.9034271,18944800,0.004622856983020895,116.5846508,113.60802276599999,103.12093460114998,0.260863368645186,-0.026141165296898805,Friday,5,May,2016,28219025.0,False,False
2016-05-23,117.4199982,117.5999985,115.9400024,115.9700012,115.5287018,20441000,-0.011759495286858046,116.87703476000002,113.738723756,103.22478797955,0.2592825927200619,-0.03759325367365507,Monday,5,May,2016,28190180.0,False,False
2016-05-24,116.2399979,117.7300034,116.1200027,117.6999969,117.2521057,20183600,0.014917538872578406,117.32233429,113.89432937800001,103.34134269750001,0.25930549190236046,-0.023236513624100175,Tuesday,5,May,2016,28073285.0,False,False
2016-05-25,118.1299973,118.6699982,117.3799973,117.8899994,117.4413834,20019800,0.0016142797510545481,117.770622255,114.038179934,103.45959102684999,0.2591463382349108,-0.0216597441064742,Wednesday,5,May,2016,26463620.0,False,False
2016-05-26,118.2399979,119.7600021,117.9199982,119.4700012,119.0153732,18481300,0.013402343828316843,117.90710106000002,114.18342514200002,103.58834919014998,0.26114284680230665,-0.008547691615905628,Thursday,5,May,2016,23032180.0,False,False
2016-05-27,119.5599976,119.8499985,119.0100021,119.3799973,118.9257126,13493600,-0.0007533530970770252,117.99675826999999,114.349989016,103.71381988569999,0.258248442642741,-0.009294605283030943,Friday,5,May,2016,21849830.0,False,False
2016-05-31,119.4599991,120.0999985,118.1200027,118.8099976,118.3578796,23547600,-0.004774686546633267,118.008712765,114.496628878,103.84023696925,0.2588437063146147,-0.014024913002863015,Tuesday,5,May,2016,21622450.0,False,False
2016-06-01,118.5,119.0800018,117.8199997,118.7799988,118.3279953,15029500,-0.0002524910052545959,118.07595634000002,114.634701692,103.9615734866,0.2554575654601251,-0.014273862843734997,Wednesday,6,Jun,2016,21168050.0,False,False
2016-06-02,118.6900024,119.4400024,118.2200012,118.9300003,118.477417,13228300,0.0012627755555325582,118.11929054000002,114.767793122,104.08609775575,0.2554547470968501,-0.01302911197328449,Thursday,6,Jun,2016,20657045.0,False,False
2016-06-03,118.9800034,118.9800034,117.8600006,118.4700012,118.0191803,14135100,-0.003867713456312094,118.15216522,114.885941774,104.20215446505,0.25509411437656665,-0.016846432557893753,Friday,6,Jun,2016,20260965.0,False,False
2016-06-06,118.6200027,119.4300003,118.3600006,118.7900009,118.3379669,12744700,0.0027011422989859923,118.117298885,115.00030502400001,104.31910774255,0.24195318146292466,-0.014190794870476808,Monday,6,Jun,2016,19578420.0,False,False
2016-06-07,119.2399979,119.3000031,117.6699982,117.7600021,117.311882,17103000,-0.008670800478320584,118.043581385,115.08139541600002,104.4545902635,0.2433817102053811,-0.02273854979784673,Tuesday,6,Jun,2016,19376665.0,False,False
2016-06-08,117.7600021,118.5999985,117.2699966,118.3899994,117.9394684,14505600,0.005349725784810078,117.93848227999999,115.12622390800001,104.61562511464999,0.23956281698646156,-0.017510469019199393,Wednesday,6,Jun,2016,18940945.0,False,False
2016-06-09,118.1299973,118.6800003,117.7099991,118.5599976,118.1088257,13859200,0.0014359679782989243,117.89066467,115.20313018800002,104.79728122739999,0.2395486167028897,-0.016099645513696914,Thursday,6,Jun,2016,18531985.0,False,False
2016-06-10,117.5400009,118.1100006,116.2600021,116.6200027,116.1762161,18510800,-0.016362956693083075,117.70836143000001,115.25333847,104.96474159255,0.13010383641709605,-0.03219916440446535,Friday,6,Jun,2016,18355750.0,False,False
